LIGGGHTS data file

5856 atoms

4 atom types

-0.00972037 0.00972037 xlo xhi
-0.00972037 0.00972037 ylo yhi
-2e-15 0.96 zlo zhi

Atoms

110 2 0.00024 2650 -0.00957774 0.000658727 0.0178689
111 2 0.00024 2650 -0.00959895 -0.000164803 0.0180328
112 2 0.00024 2650 -0.00954948 -0.000987119 0.0181967
113 2 0.00024 2650 -0.0094297 -0.00180217 0.0183607
114 2 0.00024 2650 -0.00924048 -0.00260394 0.0185246
115 2 0.00024 2650 -0.00898322 -0.00338655 0.0186885
116 2 0.00024 2650 -0.00865982 -0.00414422 0.0188525
117 2 0.00024 2650 -0.00827265 -0.00487137 0.0190164
118 2 0.00024 2650 -0.00782457 -0.00556265 0.0191803
119 2 0.00024 2650 -0.00731887 -0.00621298 0.0193443
120 2 0.00024 2650 -0.00675929 -0.00681756 0.0195082
121 2 0.00024 2650 -0.00614993 -0.00737193 0.0196721
122 2 0.00024 2650 -0.00549529 -0.00787203 0.0198361
123 2 0.00024 2650 -0.00480018 -0.00831416 0.02
124 2 0.00024 2650 -0.00406973 -0.00869507 0.0201639
125 2 0.00024 2650 -0.00330932 -0.00901196 0.0203279
126 2 0.00024 2650 -0.00252453 -0.00926249 0.0204918
127 2 0.00024 2650 -0.00172116 -0.00944482 0.0206557
128 2 0.00024 2650 -0.000905115 -0.0095576 0.0208197
129 2 0.00024 2650 -8.24046e-05 -0.00960001 0.0209836
130 2 0.00024 2650 0.000740913 -0.00957173 0.0211475
131 2 0.00024 2650 0.00155877 -0.00947297 0.0213115
132 2 0.00024 2650 0.00236516 -0.00930446 0.0214754
133 2 0.00024 2650 0.00315413 -0.00906744 0.0216393
134 2 0.00024 2650 0.00391987 -0.00876365 0.0218033
135 2 0.00024 2650 0.00465675 -0.00839534 0.0219672
136 2 0.00024 2650 0.00535934 -0.0079652 0.0221311
137 2 0.00024 2650 0.00602247 -0.00747642 0.0222951
138 2 0.00024 2650 0.00664126 -0.00693258 0.022459
139 2 0.00024 2650 0.00721114 -0.0063377 0.022623
140 2 0.00024 2650 0.00772793 -0.00569615 0.0227869
141 2 0.00024 2650 0.00818781 -0.00501266 0.0229508
142 2 0.00024 2650 0.0085874 -0.00429226 0.0231148
143 2 0.00024 2650 0.00892376 -0.00354026 0.0232787
144 2 0.00024 2650 0.00919442 -0.00276219 0.0234426
145 2 0.00024 2650 0.00939737 -0.00196377 0.0236066
146 2 0.00024 2650 0.00953113 -0.0011509 0.0237705
147 2 0.00024 2650 0.00959471 -0.000329557 0.0239344
148 2 0.00024 2650 0.00958764 0.000494215 0.0240984
149 2 0.00024 2650 0.00950997 0.00131435 0.0242623
150 2 0.00024 2650 0.00936228 0.0021248 0.0244262
151 2 0.00024 2650 0.00914565 0.00291961 0.0245902
152 2 0.00024 2650 0.00886168 0.00369293 0.0247541
153 2 0.00024 2650 0.00851245 0.00443905 0.024918
154 2 0.00024 2650 0.00810055 0.00515248 0.025082
155 2 0.00024 2650 0.00762901 0.00582797 0.0252459
156 2 0.00024 2650 0.00710128 0.00646056 0.0254098
157 2 0.00024 2650 0.00652127 0.00704557 0.0255738
158 2 0.00024 2650 0.00589324 0.0075787 0.0257377
159 2 0.00024 2650 0.00522182 0.00805603 0.0259016
160 2 0.00024 2650 0.00451195 0.00847404 0.0260656
161 2 0.00024 2650 0.00376885 0.00882965 0.0262295
162 2 0.00024 2650 0.00299801 0.00912025 0.0263934
163 2 0.00024 2650 0.00220509 0.00934369 0.0265574
164 2 0.00024 2650 0.00139593 0.00949834 0.0267213
165 2 0.00024 2650 0.000576492 0.00958304 0.0268852
166 2 0.00024 2650 -0.000247189 0.00959718 0.0270492
167 2 0.00024 2650 -0.00106905 0.00954066 0.0272131
168 2 0.00024 2650 -0.00188304 0.00941388 0.027377
169 2 0.00024 2650 -0.00268316 0.00921779 0.027541
170 2 0.00024 2650 -0.00346353 0.00895382 0.0277049
171 2 0.00024 2650 -0.0042184 0.00862393 0.0278689
172 2 0.00024 2650 -0.0049422 0.00823053 0.0280328
173 2 0.00024 2650 -0.00562961 0.00777653 0.0281967
174 2 0.00024 2650 -0.00627557 0.00726527 0.0283607
175 2 0.00024 2650 -0.00687532 0.00670052 0.0285246
176 2 0.00024 2650 -0.00742445 0.00608643 0.0286885
177 2 0.00024 2650 -0.00791891 0.00542752 0.0288525
178 2 0.00024 2650 -0.00835506 0.00472864 0.0290164
179 2 0.00024 2650 -0.00872968 0.00399495 0.0291803
180 2 0.00024 2650 -0.00904003 0.00323184 0.0293443
181 2 0.00024 2650 -0.00928382 0.00244494 0.0295082
182 2 0.00024 2650 -0.00945925 0.00164003 0.0296721
183 2 0.00024 2650 -0.00956502 0.000823044 0.0298361
184 2 0.00024 2650 -0.00960037 -9.91936e-15 0.03
185 2 0.00024 2650 -0.00956502 -0.000823044 0.0301639
186 2 0.00024 2650 -0.00945925 -0.00164003 0.0303279
187 2 0.00024 2650 -0.00928382 -0.00244494 0.0304918
188 2 0.00024 2650 -0.00904003 -0.00323184 0.0306557
189 2 0.00024 2650 -0.00872968 -0.00399495 0.0308197
190 2 0.00024 2650 -0.00835506 -0.00472864 0.0309836
191 2 0.00024 2650 -0.00791891 -0.00542752 0.0311475
192 2 0.00024 2650 -0.00742445 -0.00608643 0.0313115
193 2 0.00024 2650 -0.00687532 -0.00670052 0.0314754
194 2 0.00024 2650 -0.00627557 -0.00726527 0.0316393
195 2 0.00024 2650 -0.00562961 -0.00777653 0.0318033
196 2 0.00024 2650 -0.0049422 -0.00823053 0.0319672
197 2 0.00024 2650 -0.0042184 -0.00862393 0.0321311
198 2 0.00024 2650 -0.00346353 -0.00895382 0.0322951
199 2 0.00024 2650 -0.00268316 -0.00921779 0.032459
200 2 0.00024 2650 -0.00188304 -0.00941388 0.032623
201 2 0.00024 2650 -0.00106905 -0.00954066 0.0327869
202 2 0.00024 2650 -0.000247189 -0.00959718 0.0329508
203 2 0.00024 2650 0.000576492 -0.00958304 0.0331148
204 2 0.00024 2650 0.00139593 -0.00949834 0.0332787
205 2 0.00024 2650 0.00220509 -0.00934369 0.0334426
206 2 0.00024 2650 0.00299801 -0.00912025 0.0336066
207 2 0.00024 2650 0.00376885 -0.00882965 0.0337705
208 2 0.00024 2650 0.00451195 -0.00847404 0.0339344
209 2 0.00024 2650 0.00522182 -0.00805603 0.0340984
210 2 0.00024 2650 0.00589324 -0.0075787 0.0342623
211 2 0.00024 2650 0.00652127 -0.00704557 0.0344262
212 2 0.00024 2650 0.00710128 -0.00646056 0.0345902
213 2 0.00024 2650 0.00762901 -0.00582797 0.0347541
214 2 0.00024 2650 0.00810055 -0.00515248 0.034918
215 2 0.00024 2650 0.00851245 -0.00443905 0.035082
216 2 0.00024 2650 0.00886168 -0.00369293 0.0352459
217 2 0.00024 2650 0.00914565 -0.00291961 0.0354098
218 2 0.00024 2650 0.00936228 -0.0021248 0.0355738
219 2 0.00024 2650 0.00950997 -0.00131435 0.0357377
220 2 0.00024 2650 0.00958764 -0.000494215 0.0359016
221 2 0.00024 2650 0.00959471 0.000329557 0.0360656
222 2 0.00024 2650 0.00953113 0.0011509 0.0362295
223 2 0.00024 2650 0.00939737 0.00196377 0.0363934
224 2 0.00024 2650 0.00919442 0.00276219 0.0365574
225 2 0.00024 2650 0.00892376 0.00354026 0.0367213
226 2 0.00024 2650 0.0085874 0.00429226 0.0368852
227 2 0.00024 2650 0.00818781 0.00501266 0.0370492
228 2 0.00024 2650 0.00772793 0.00569615 0.0372131
229 2 0.00024 2650 0.00721114 0.0063377 0.037377
230 2 0.00024 2650 0.00664126 0.00693258 0.037541
231 2 0.00024 2650 0.00602247 0.00747642 0.0377049
232 2 0.00024 2650 0.00535934 0.0079652 0.0378689
233 2 0.00024 2650 0.00465675 0.00839534 0.0380328
234 2 0.00024 2650 0.00391987 0.00876365 0.0381967
235 2 0.00024 2650 0.00315413 0.00906744 0.0383607
236 2 0.00024 2650 0.00236516 0.00930446 0.0385246
237 2 0.00024 2650 0.00155877 0.00947297 0.0386885
238 2 0.00024 2650 0.000740913 0.00957173 0.0388525
239 2 0.00024 2650 -8.24046e-05 0.00960001 0.0390164
240 2 0.00024 2650 -0.000905115 0.0095576 0.0391803
241 2 0.00024 2650 -0.00172116 0.00944482 0.0393443
242 2 0.00024 2650 -0.00252453 0.00926249 0.0395082
243 2 0.00024 2650 -0.00330932 0.00901196 0.0396721
244 2 0.00024 2650 -0.00406973 0.00869507 0.0398361
245 2 0.00024 2650 -0.00480018 0.00831416 0.04
246 2 0.00024 2650 -0.00549529 0.00787203 0.0401639
247 2 0.00024 2650 -0.00614993 0.00737193 0.0403279
248 2 0.00024 2650 -0.00675929 0.00681756 0.0404918
249 2 0.00024 2650 -0.00731887 0.00621298 0.0406557
250 2 0.00024 2650 -0.00782457 0.00556265 0.0408197
251 2 0.00024 2650 -0.00827265 0.00487137 0.0409836
252 2 0.00024 2650 -0.00865982 0.00414422 0.0411475
253 2 0.00024 2650 -0.00898322 0.00338655 0.0413115
254 2 0.00024 2650 -0.00924048 0.00260394 0.0414754
255 2 0.00024 2650 -0.0094297 0.00180217 0.0416393
256 2 0.00024 2650 -0.00954948 0.000987119 0.0418033
257 2 0.00024 2650 -0.00959895 0.000164803 0.0419672
258 2 0.00024 2650 -0.00957774 -0.000658727 0.0421311
259 2 0.00024 2650 -0.009486 -0.00147741 0.0422951
260 2 0.00024 2650 -0.00932442 -0.00228521 0.042459
261 2 0.00024 2650 -0.00909418 -0.00307618 0.042623
262 2 0.00024 2650 -0.00879698 -0.0038445 0.0427869
263 2 0.00024 2650 -0.008435 -0.00458452 0.0429508
264 2 0.00024 2650 -0.00801091 -0.00529078 0.0431148
265 2 0.00024 2650 -0.00752784 -0.00595808 0.0432787
266 2 0.00024 2650 -0.00698933 -0.00658151 0.0434426
267 2 0.00024 2650 -0.00639936 -0.00715648 0.0436066
268 2 0.00024 2650 -0.00576228 -0.00767875 0.0437705
269 2 0.00024 2650 -0.00508276 -0.00814448 0.0439344
270 2 0.00024 2650 -0.00436582 -0.00855024 0.0440984
271 2 0.00024 2650 -0.00361673 -0.00889305 0.0442623
272 2 0.00024 2650 -0.002841 -0.00917037 0.0444262
273 2 0.00024 2650 -0.00204436 -0.00938017 0.0445902
274 2 0.00024 2650 -0.00123267 -0.0095209 0.0447541
275 2 0.00024 2650 -0.000411901 -0.00959152 0.044918
276 2 0.00024 2650 0.000411901 -0.00959152 0.045082
277 2 0.00024 2650 0.00123267 -0.0095209 0.0452459
278 2 0.00024 2650 0.00204436 -0.00938017 0.0454098
279 2 0.00024 2650 0.002841 -0.00917037 0.0455738
280 2 0.00024 2650 0.00361673 -0.00889305 0.0457377
281 2 0.00024 2650 0.00436582 -0.00855024 0.0459016
282 2 0.00024 2650 0.00508276 -0.00814448 0.0460656
283 2 0.00024 2650 0.00576228 -0.00767875 0.0462295
284 2 0.00024 2650 0.00639936 -0.00715648 0.0463934
285 2 0.00024 2650 0.00698933 -0.00658151 0.0465574
286 2 0.00024 2650 0.00752784 -0.00595808 0.0467213
287 2 0.00024 2650 0.00801091 -0.00529078 0.0468852
288 2 0.00024 2650 0.008435 -0.00458452 0.0470492
289 2 0.00024 2650 0.00879698 -0.0038445 0.0472131
290 2 0.00024 2650 0.00909418 -0.00307618 0.047377
291 2 0.00024 2650 0.00932442 -0.00228521 0.047541
292 2 0.00024 2650 0.009486 -0.00147741 0.0477049
293 2 0.00024 2650 0.00957774 -0.000658727 0.0478689
294 2 0.00024 2650 0.00959895 0.000164803 0.0480328
295 2 0.00024 2650 0.00954948 0.000987119 0.0481967
296 2 0.00024 2650 0.0094297 0.00180217 0.0483607
297 2 0.00024 2650 0.00924048 0.00260394 0.0485246
298 2 0.00024 2650 0.00898322 0.00338655 0.0486885
299 2 0.00024 2650 0.00865982 0.00414422 0.0488525
300 2 0.00024 2650 0.00827265 0.00487137 0.0490164
301 2 0.00024 2650 0.00782457 0.00556265 0.0491803
302 2 0.00024 2650 0.00731887 0.00621298 0.0493443
303 2 0.00024 2650 0.00675929 0.00681756 0.0495082
304 2 0.00024 2650 0.00614993 0.00737193 0.0496721
305 2 0.00024 2650 0.00549529 0.00787203 0.0498361
306 2 0.00024 2650 0.00480018 0.00831416 0.05
307 2 0.00024 2650 0.00406973 0.00869507 0.0501639
308 2 0.00024 2650 0.00330932 0.00901196 0.0503279
309 2 0.00024 2650 0.00252453 0.00926249 0.0504918
310 2 0.00024 2650 0.00172116 0.00944482 0.0506557
311 2 0.00024 2650 0.000905115 0.0095576 0.0508197
312 2 0.00024 2650 8.24046e-05 0.00960001 0.0509836
313 2 0.00024 2650 -0.000740913 0.00957173 0.0511475
314 2 0.00024 2650 -0.00155877 0.00947297 0.0513115
315 2 0.00024 2650 -0.00236516 0.00930446 0.0514754
316 2 0.00024 2650 -0.00315413 0.00906744 0.0516393
317 2 0.00024 2650 -0.00391987 0.00876365 0.0518033
318 2 0.00024 2650 -0.00465675 0.00839534 0.0519672
319 2 0.00024 2650 -0.00535934 0.0079652 0.0521311
320 2 0.00024 2650 -0.00602247 0.00747642 0.0522951
321 2 0.00024 2650 -0.00664126 0.00693258 0.052459
322 2 0.00024 2650 -0.00721114 0.0063377 0.052623
323 2 0.00024 2650 -0.00772793 0.00569615 0.0527869
324 2 0.00024 2650 -0.00818781 0.00501266 0.0529508
325 2 0.00024 2650 -0.0085874 0.00429226 0.0531148
326 2 0.00024 2650 -0.00892376 0.00354026 0.0532787
327 2 0.00024 2650 -0.00919442 0.00276219 0.0534426
328 2 0.00024 2650 -0.00939737 0.00196377 0.0536066
329 2 0.00024 2650 -0.00953113 0.0011509 0.0537705
330 2 0.00024 2650 -0.00959471 0.000329557 0.0539344
331 2 0.00024 2650 -0.00958764 -0.000494215 0.0540984
332 2 0.00024 2650 -0.00950997 -0.00131435 0.0542623
333 2 0.00024 2650 -0.00936228 -0.0021248 0.0544262
334 2 0.00024 2650 -0.00914565 -0.00291961 0.0545902
335 2 0.00024 2650 -0.00886168 -0.00369293 0.0547541
336 2 0.00024 2650 -0.00851245 -0.00443905 0.054918
337 2 0.00024 2650 -0.00810055 -0.00515248 0.055082
338 2 0.00024 2650 -0.00762901 -0.00582797 0.0552459
339 2 0.00024 2650 -0.00710128 -0.00646056 0.0554098
340 2 0.00024 2650 -0.00652127 -0.00704557 0.0555738
341 2 0.00024 2650 -0.00589324 -0.0075787 0.0557377
342 2 0.00024 2650 -0.00522182 -0.00805603 0.0559016
343 2 0.00024 2650 -0.00451195 -0.00847404 0.0560656
344 2 0.00024 2650 -0.00376885 -0.00882965 0.0562295
345 2 0.00024 2650 -0.00299801 -0.00912025 0.0563934
346 2 0.00024 2650 -0.00220509 -0.00934369 0.0565574
347 2 0.00024 2650 -0.00139593 -0.00949834 0.0567213
348 2 0.00024 2650 -0.000576492 -0.00958304 0.0568852
349 2 0.00024 2650 0.000247189 -0.00959718 0.0570492
350 2 0.00024 2650 0.00106905 -0.00954066 0.0572131
351 2 0.00024 2650 0.00188304 -0.00941388 0.057377
352 2 0.00024 2650 0.00268316 -0.00921779 0.057541
353 2 0.00024 2650 0.00346353 -0.00895382 0.0577049
354 2 0.00024 2650 0.0042184 -0.00862393 0.0578689
355 2 0.00024 2650 0.0049422 -0.00823053 0.0580328
356 2 0.00024 2650 0.00562961 -0.00777653 0.0581967
357 2 0.00024 2650 0.00627557 -0.00726527 0.0583607
358 2 0.00024 2650 0.00687532 -0.00670052 0.0585246
359 2 0.00024 2650 0.00742445 -0.00608643 0.0586885
360 2 0.00024 2650 0.00791891 -0.00542752 0.0588525
361 2 0.00024 2650 0.00835506 -0.00472864 0.0590164
362 2 0.00024 2650 0.00872968 -0.00399495 0.0591803
363 2 0.00024 2650 0.00904003 -0.00323184 0.0593443
364 2 0.00024 2650 0.00928382 -0.00244494 0.0595082
365 2 0.00024 2650 0.00945925 -0.00164003 0.0596721
366 2 0.00024 2650 0.00956502 -0.000823044 0.0598361
367 2 0.00024 2650 0.00960037 1.98387e-14 0.06
368 2 0.00024 2650 0.00956502 0.000823044 0.0601639
369 2 0.00024 2650 0.00945925 0.00164003 0.0603279
370 2 0.00024 2650 0.00928382 0.00244494 0.0604918
371 2 0.00024 2650 0.00904003 0.00323184 0.0606557
372 2 0.00024 2650 0.00872968 0.00399495 0.0608197
373 2 0.00024 2650 0.00835506 0.00472864 0.0609836
374 2 0.00024 2650 0.00791891 0.00542752 0.0611475
375 2 0.00024 2650 0.00742445 0.00608643 0.0613115
376 2 0.00024 2650 0.00687532 0.00670052 0.0614754
377 2 0.00024 2650 0.00627557 0.00726527 0.0616393
378 2 0.00024 2650 0.00562961 0.00777653 0.0618033
379 2 0.00024 2650 0.0049422 0.00823053 0.0619672
380 2 0.00024 2650 0.0042184 0.00862393 0.0621311
381 2 0.00024 2650 0.00346353 0.00895382 0.0622951
382 2 0.00024 2650 0.00268316 0.00921779 0.062459
383 2 0.00024 2650 0.00188304 0.00941388 0.062623
384 2 0.00024 2650 0.00106905 0.00954066 0.0627869
385 2 0.00024 2650 0.000247189 0.00959718 0.0629508
386 2 0.00024 2650 -0.000576492 0.00958304 0.0631148
387 2 0.00024 2650 -0.00139593 0.00949834 0.0632787
388 2 0.00024 2650 -0.00220509 0.00934369 0.0634426
389 2 0.00024 2650 -0.00299801 0.00912025 0.0636066
390 2 0.00024 2650 -0.00376885 0.00882965 0.0637705
391 2 0.00024 2650 -0.00451195 0.00847404 0.0639344
392 2 0.00024 2650 -0.00522182 0.00805603 0.0640984
393 2 0.00024 2650 -0.00589324 0.0075787 0.0642623
394 2 0.00024 2650 -0.00652127 0.00704557 0.0644262
395 2 0.00024 2650 -0.00710128 0.00646056 0.0645902
396 2 0.00024 2650 -0.00762901 0.00582797 0.0647541
397 2 0.00024 2650 -0.00810055 0.00515248 0.064918
398 2 0.00024 2650 -0.00851245 0.00443905 0.065082
399 2 0.00024 2650 -0.00886168 0.00369293 0.0652459
400 2 0.00024 2650 -0.00914565 0.00291961 0.0654098
401 2 0.00024 2650 -0.00936228 0.0021248 0.0655738
402 2 0.00024 2650 -0.00950997 0.00131435 0.0657377
403 2 0.00024 2650 -0.00958764 0.000494215 0.0659016
404 2 0.00024 2650 -0.00959471 -0.000329557 0.0660656
405 2 0.00024 2650 -0.00953113 -0.0011509 0.0662295
406 2 0.00024 2650 -0.00939737 -0.00196377 0.0663934
407 2 0.00024 2650 -0.00919442 -0.00276219 0.0665574
408 2 0.00024 2650 -0.00892376 -0.00354026 0.0667213
409 2 0.00024 2650 -0.0085874 -0.00429226 0.0668852
410 2 0.00024 2650 -0.00818781 -0.00501266 0.0670492
411 2 0.00024 2650 -0.00772793 -0.00569615 0.0672131
412 2 0.00024 2650 -0.00721114 -0.0063377 0.067377
413 2 0.00024 2650 -0.00664126 -0.00693258 0.067541
414 2 0.00024 2650 -0.00602247 -0.00747642 0.0677049
415 2 0.00024 2650 -0.00535934 -0.0079652 0.0678689
416 2 0.00024 2650 -0.00465675 -0.00839534 0.0680328
417 2 0.00024 2650 -0.00391987 -0.00876365 0.0681967
418 2 0.00024 2650 -0.00315413 -0.00906744 0.0683607
419 2 0.00024 2650 -0.00236516 -0.00930446 0.0685246
420 2 0.00024 2650 -0.00155877 -0.00947297 0.0686885
421 2 0.00024 2650 -0.000740913 -0.00957173 0.0688525
422 2 0.00024 2650 8.24046e-05 -0.00960001 0.0690164
423 2 0.00024 2650 0.000905115 -0.0095576 0.0691803
424 2 0.00024 2650 0.00172116 -0.00944482 0.0693443
425 2 0.00024 2650 0.00252453 -0.00926249 0.0695082
426 2 0.00024 2650 0.00330932 -0.00901196 0.0696721
427 2 0.00024 2650 0.00406973 -0.00869507 0.0698361
428 2 0.00024 2650 0.00480018 -0.00831416 0.07
429 2 0.00024 2650 0.00549529 -0.00787203 0.0701639
430 2 0.00024 2650 0.00614993 -0.00737193 0.0703279
431 2 0.00024 2650 0.00675929 -0.00681756 0.0704918
432 2 0.00024 2650 0.00731887 -0.00621298 0.0706557
433 2 0.00024 2650 0.00782457 -0.00556265 0.0708197
434 2 0.00024 2650 0.00827265 -0.00487137 0.0709836
435 2 0.00024 2650 0.00865982 -0.00414422 0.0711475
436 2 0.00024 2650 0.00898322 -0.00338655 0.0713115
437 2 0.00024 2650 0.00924048 -0.00260394 0.0714754
438 2 0.00024 2650 0.0094297 -0.00180217 0.0716393
439 2 0.00024 2650 0.00954948 -0.000987119 0.0718033
440 2 0.00024 2650 0.00959895 -0.000164803 0.0719672
441 2 0.00024 2650 0.00957774 0.000658727 0.0721311
442 2 0.00024 2650 0.009486 0.00147741 0.0722951
443 2 0.00024 2650 0.00932442 0.00228521 0.072459
444 2 0.00024 2650 0.00909418 0.00307618 0.072623
445 2 0.00024 2650 0.00879698 0.0038445 0.0727869
446 2 0.00024 2650 0.008435 0.00458452 0.0729508
447 2 0.00024 2650 0.00801091 0.00529078 0.0731148
448 2 0.00024 2650 0.00752784 0.00595808 0.0732787
